1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,5,41,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,42,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,50
0.6666666666666667,0.6666666666666667,0.33333333333333337,0.5555555555555556,0.33333333333333337,0.6666666666666667,0.5555555555555556,0.6666666666666667,0.4444444444444444,0.7777777777777778,9,46,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,47,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,48,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,50
0.7,0.8,0.9,0.8,0.8,0.9,0.9,0.7,0.5,0.9,10,50,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,52,50
0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,4,53,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,50
0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,55,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,56,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,58,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,60,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61,50
0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.75,4,62,50
0.8421052631578947,0.736842105263158,0.736842105263158,0.8947368421052632,0.7894736842105263,0.6842105263157895,0.736842105263158,0.736842105263158,0.8947368421052632,0.7894736842105263,19,63,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,64,50
0.75,0.5,0.5,0.5,0.5,0.75,0.25,0.75,0.25,0.75,4,65,50
